9,25
61,57
11,19
47,57
15,12
50,43
16,25
43,41
67,69
67,62
11,1
3,1
61,60
41,43
9,29
57,32
48,63
19,20
63,43
57,61
19,17
63,64
17,27
18,17
43,55
66,53
22,27
67,56
56,61
52,53
15,29
53,65
22,39
32,55
53,53
15,17
69,38
48,61
3,5
13,25
20,37
4,17
23,3
5,11
27,11
57,51
27,15
47,41
57,49
17,28
35,31
13,39
39,62
69,47
13,14
3,43
12,3
33,32
63,35
23,13
68,49
58,59
55,57
57,56
68,65
50,41
67,28
19,35
21,1
29,6
44,63
39,56
27,35
21,35
43,45
57,69
27,25
59,41
43,62
36,63
55,61
6,31
39,59
45,55
45,41
15,19
20,41
69,55
21,19
15,28
25,33
29,51
59,55
19,1
44,55
69,34
19,26
61,52
51,49
15,6
28,29
49,67
67,41
7,8
25,18
48,41
9,21
17,11
60,51
15,15
54,55
36,3
65,64
13,29
3,4
53,61
19,23
7,19
60,39
23,26
27,36
44,45
55,52
25,9
67,37
39,58
22,19
15,3
46,47
21,16
57,65
61,59
45,43
8,13
31,30
35,3
39,61
40,59
22,35
60,43
27,9
15,38
2,21
1,9
21,13
41,57
35,56
41,53
15,25
23,22
18,9
19,27
69,62
35,54
57,53
11,5
7,12
37,55
3,10
47,59
59,65
11,3
20,11
9,16
50,55
45,51
19,36
58,65
69,42
9,10
61,39
63,39
13,13
54,61
10,9
27,3
25,41
13,27
53,63
23,29
18,21
39,66
25,2
42,41
9,3
65,53
22,23
30,5
46,41
21,33
27,31
55,48
46,65
19,14
21,38
15,23
26,31
17,1
4,19
25,29
54,63
4,9
31,5
43,39
38,55
69,56
58,39
44,57
23,1
68,37
15,1
25,15
41,44
29,31
65,33
1,7
37,61
5,2
9,13
49,47
27,23
65,61
27,37
7,20
1,1
47,43
67,63
1,15
37,53
5,21
25,37
55,54
67,49
65,35
28,3
46,63
49,63
49,64
9,7
69,57
29,34
25,3
69,46
48,53
60,59
13,8
41,61
37,63
57,57
3,3
67,29
41,62
48,57
17,8
50,47
7,17
10,1
53,67
49,59
5,5
21,23
61,54
25,19
55,39
62,61
52,51
55,47
7,6
63,50
38,59
63,59
63,63
46,59
41,58
37,51
63,52
69,37
5,3
67,40
28,59
51,47
36,49
3,15
65,59
21,34
16,17
53,43
23,11
19,6
25,7
45,66
63,37
21,8
65,41
7,3
65,48
59,35
17,36
57,46
63,47
14,33
9,11
18,31
63,41
53,57
59,69
9,8
59,47
61,33
45,58
59,58
63,57
69,60
47,50
26,5
13,31
67,47
62,55
67,61
69,48
54,35
46,49
43,61
27,26
26,21
22,9
35,58
43,60
0,23
8,15
40,55
63,38
8,3
29,25
52,49
23,35
57,55
19,28
51,45
14,1
13,24
69,43
63,67
47,65
27,34
55,45
23,33
13,11
59,68
65,55
46,53
21,31
30,33
8,1
67,36
23,31
3,45
4,33
45,11
55,26
41,30
35,60
27,57
49,26
12,49
38,37
31,1
31,62
45,31
0,41
67,26
5,31
43,21
43,25
39,1
14,65
35,4
1,33
52,7
2,43
41,36
52,23
33,10
11,44
38,43
63,9
57,30
55,17
70,11
19,44
21,70
3,52
43,3
47,37
43,20
69,9
53,25
3,35
6,63
31,25
69,1
44,5
63,11
42,15
5,29
11,25
31,53
17,58
11,29
45,22
57,20
45,27
3,44
17,49
59,25
45,14
47,13
33,13
16,63
10,41
41,7
29,49
11,61
21,57
67,7
61,41
35,40
47,6
13,66
55,5
65,21
24,45
33,51
63,14
58,27
25,60
32,43
29,61
13,40
23,54
29,62
24,69
7,66
15,36
9,39
53,31
47,38
64,3
52,21
1,58
17,69
53,13
67,19
36,41
49,25
53,7
41,19
4,65
40,5
48,21
33,67
59,24
17,37
53,30
60,29
11,38
25,63
67,11
45,21
61,47
29,57
3,24
61,31
42,25
10,57
19,66
3,49
51,12
9,50
19,61
48,13
39,70
35,5
61,65
69,16
35,24
23,63
45,5
8,69
24,49
5,65
12,55
11,22
47,33
21,62
4,41
53,69
22,65
47,25
13,69
32,17
30,21
7,56
31,35
57,21
31,39
14,39
25,57
30,11
51,35
37,13
55,23
57,16
57,8
41,39
8,29
7,59
19,51
47,5
7,39
49,1
51,29
17,55
25,53
45,29
51,19
39,41
7,67
52,5
10,51
37,46
18,45
51,1
13,43
39,11
1,55
51,28
39,19
55,6
19,52
58,3
56,9
5,43
17,38
51,7
31,38
22,57
66,5
45,35
3,59
10,33
1,47
18,47
19,5
61,6
11,52
33,11
66,25
33,12
55,15
45,24
13,47
50,25
7,49
5,54
37,69
46,31
29,5
65,30
10,35
6,51
60,1
57,27
39,51
48,29
48,15
7,11
53,1
17,47
41,66
21,53
25,69
33,7
4,29
69,23
31,48
59,11
52,33
1,56
64,11
46,1
39,7
58,33
43,34
57,23
51,33
63,31
43,13
33,31
35,19
69,19
49,31
69,17
8,51
67,3
53,0
39,46
51,2
39,17
31,21
3,41
11,69
35,9
37,9
37,41
45,3
49,27
14,51
44,31
33,53
39,12
39,5
2,61
41,64
57,18
42,11
46,9
11,67
29,20
3,25
50,23
69,4
47,29
15,46
7,31
35,69
34,29
24,51
2,49
31,47
33,5
40,21
33,2
27,58
23,45
9,37
69,8
44,69
41,8
33,42
41,35
50,7
53,12
35,44
1,67
36,37
57,19
33,63
25,61
38,31
19,53
63,5
28,49
45,6
3,60
5,53
37,37
45,20
35,36
33,25
40,41
67,14
66,3
27,46
63,2
39,39
23,53
63,7
27,69
63,29
37,0
23,69
8,47
41,65
3,69
38,13
7,42
25,59
68,7
34,37
17,64
1,65
49,2
1,63
49,10
50,33
70,13
17,35
6,39
37,33
7,47
57,24
3,55
21,59
17,68
51,17
57,3
46,11
11,63
49,7
38,21
57,31
49,21
63,4
25,17
29,60
13,33
59,1
5,28
9,30
33,50
41,32
59,4
39,16
37,11
13,42
15,47
57,29
33,1
11,62
33,49
29,26
9,61
5,35
39,9
31,13
37,65
43,7
57,36
3,57
17,46
22,51
43,35
7,37
6,61
36,65
51,30
30,37
39,55
45,13
41,67
39,37
49,15
19,67
17,53
37,39
10,55
4,37
59,10
8,33
37,28
19,48
61,23
41,23
1,32
9,43
24,61
23,46
69,7
62,15
49,33
41,2
27,47
47,69
47,49
31,16
41,69
15,37
53,17
67,15
53,35
25,62
6,53
46,27
29,67
68,15
60,7
62,17
61,44
49,11
63,13
11,41
37,23
27,63
67,45
41,13
40,19
3,51
41,37
41,34
43,23
55,24
45,1
61,12
61,24
39,69
29,59
42,29
21,61
23,47
33,4
5,36
13,51
36,67
29,69
27,56
47,18
31,23
35,45
41,3
43,65
7,41
63,12
50,37
31,28
54,7
60,13
31,65
39,18
51,31
4,27
21,55
28,19
5,57
33,39
13,63
33,38
61,22
17,52
47,39
57,11
57,14
32,27
11,28
49,5
36,35
25,65
33,29
17,67
19,65
15,65
48,3
33,65
51,27
15,55
31,67
3,39
53,27
48,27
15,45
60,11
57,15
2,31
5,27
15,61
37,21
61,27
17,51
54,17
67,18
26,51
35,15
27,64
57,4
1,34
5,48
9,69
1,35
53,14
19,50
1,61
27,62
63,20
65,44
43,50
21,52
21,63
42,69
9,41
35,41
19,56
21,48
65,20
13,49
39,22
39,32
19,63
52,25
37,47
19,69
40,25
51,23
63,10
31,41
69,24
31,43
57,10
55,1
49,9
37,27
36,31
2,41
7,63
3,68
51,10
42,35
55,33
11,60
56,29
59,21
27,45
64,57
38,7
41,31
49,34
8,61
15,44
34,13
65,19
43,1
45,17
61,67
36,7
35,21
19,45
0,49
21,49
27,51
35,27
66,9
39,25
63,21
5,70
57,35
5,63
61,15
47,3
45,15
31,59
43,67
13,37
25,49
31,44
19,47
27,67
25,45
55,2
51,18
37,26
35,39
29,39
39,2
32,53
9,54
7,68
28,65
7,43
35,23
33,56
49,19
43,37
13,46
49,12
7,29
61,11
63,19
4,31
21,60
54,3
13,44
35,37
69,5
37,67
5,52
37,24
43,9
25,55
1,37
53,39
9,64
11,47
69,22
5,37
34,33
31,7
45,25
17,3
22,49
34,47
39,13
67,13
21,69
38,17
63,3
3,34
23,67
37,2
11,59
10,61
25,5
49,39
7,46
14,55
67,22
61,4
7,57
15,54
29,66
33,41
39,14
5,45
35,16
35,35
37,35
33,22
35,65
4,55
65,15
10,67
62,23
30,41
54,19
65,45
13,55
34,23
51,3
45,19
37,1
35,26
4,25
40,63
41,1
30,63
64,21
33,23
13,53
50,5
17,45
45,23
23,44
39,24
31,9
51,11
62,27
5,49
21,67
28,15
27,61
37,40
1,60
5,39
37,44
67,10
44,33
43,38
49,32
27,43
29,12
13,58
53,21
65,0
9,33
41,68
31,40
29,41
29,47
35,1
29,65
9,34
30,19
45,39
32,69
16,57
33,55
56,23
29,21
46,25
20,57
9,19
40,7
35,47
41,40
24,57
46,35
65,16
29,58
53,9
67,1
7,38
47,67
7,33
6,45
61,13
16,41
48,11
62,9
57,17
3,37
1,25
65,26
39,43
44,1
37,68
59,13
45,28
11,33
4,67
38,39
22,53
49,69
29,53
17,63
9,26
13,61
15,59
63,6
61,20
51,13
47,8
5,41
3,33
32,21
51,38
35,57
37,25
39,45
1,69
12,69
57,1
8,43
29,19
7,45
8,55
36,13
69,2
21,47
43,69
17,43
33,19
4,59
21,68
9,55
35,28
33,40
67,23
54,15
12,63
38,29
48,23
55,25
61,19
17,57
37,34
11,37
25,68
5,25
6,59
9,59
51,37
25,43
44,23
67,21
59,9
13,50
47,0
39,35
65,17
67,6
33,37
35,7
5,51
17,56
61,16
48,67
41,33
28,51
16,61
27,40
35,67
3,61
19,60
47,21
42,9
33,15
41,15
55,29
36,11
68,19
41,21
1,46
65,1
41,51
12,57
43,27
53,68
3,21
47,34
13,68
25,31
65,5
59,30
39,23
39,29
5,61
69,29
5,68
42,19
13,60
18,69
31,11
55,31
39,31
33,45
23,65
28,39
55,3
4,47
45,36
40,27
57,43
41,9
29,23
47,1
26,43
43,5
69,13
11,65
35,52
58,13
27,53
37,31
42,53
27,13
65,13
39,42
29,17
29,37
31,8
37,19
15,69
59,17
47,19
13,41
43,49
58,21
33,47
32,47
53,19
35,10
25,70
39,38
49,13
11,54
9,53
57,28
38,65
9,51
28,23
5,62
5,42
49,8
41,11
31,49
33,35
5,55
44,27
14,63
7,30
33,14
6,33
25,21
56,5
7,27
9,36
17,59
27,21
33,69
11,23
67,25
33,66
19,59
10,69
55,22
11,30
24,55
19,57
5,50
61,2
29,45
39,15
29,63
23,57
15,48
55,18
5,69
31,68
65,12
1,51
2,69
3,50
59,23
7,55
11,66
23,51
36,19
61,1
41,41
16,49
15,68
59,19
7,51
31,51
48,35
30,55
27,19
1,52
2,55
43,14
42,27
27,65
43,11
43,30
18,39
61,3
9,38
41,16
4,57
43,4
35,29
36,15
18,41
30,49
69,11
0,39
15,51
11,55
49,51
41,5
44,13
56,33
7,48
17,34
6,65
37,43
3,29
17,41
13,52
69,15
23,58
43,31
49,35
15,35
42,49
33,27
26,53
69,21
48,5
13,45
63,8
39,10
49,17
2,29
1,29
51,5
41,27
68,11
48,17
21,45
39,67
59,27
55,21
51,15
67,9
59,15
34,67
26,17
57,7
66,19
51,14
3,46
17,65
55,19
44,3
3,47
41,25
44,37
20,55
14,47
43,52
57,25
63,18
5,44
44,11
12,37
11,43
9,63
13,65
13,67
37,59
49,40
21,46
39,48
35,70
31,17
25,46
5,59
61,25
55,13
52,31
33,17
53,15
38,5
59,26
29,11
47,11
59,5
0,63
61,55
35,33
15,39
36,43
43,29
35,8
57,5
47,31
13,59
42,3
1,49
35,55
68,31
42,21
7,69
61,7
5,67
60,19
65,8
55,12
21,65
46,3
7,35
15,62
29,16
43,17
53,28
52,39
60,15
15,63
21,51
23,61
33,61
33,60
52,9
28,67
60,27
44,9
59,3
51,21
15,66
58,7
17,61
11,46
55,27
66,23
39,36
53,23
19,54
1,59
59,29
59,7
63,27
5,47
26,65
3,63
1,39
27,5
43,47
22,61
26,49
39,21
50,67
31,63
39,65
49,29
23,55
19,64
4,23
33,68
47,30
3,38
45,18
25,51
20,67
34,45
35,18
31,37
39,33
47,20
63,26
53,37
11,57
30,69
31,14
10,47
45,65
7,15
20,63
31,66
32,1
61,21
35,6
6,27
34,27
54,27
53,33
31,45
14,57
34,1
31,19
11,53
35,20
42,67
25,67
1,43
35,43
67,27
11,45
11,27
56,41
49,3
53,4
9,57
45,67
49,4
23,59
53,42
3,64
54,9
8,63
47,27
23,49
41,29
48,37
42,7
65,3
3,31
17,39
33,8
33,57
27,17
39,49
29,43
3,62
64,29
43,53
19,33
53,11
65,27
45,9
17,50
35,13
67,17
63,1
43,19
11,42
33,6
63,25
56,1
61,17
35,22
13,57
46,15
40,49
47,17
7,7
34,17
9,67
11,48
15,49
34,57
9,44
59,22
13,32
34,63
68,29
59,33
3,67
41,17
35,11
69,27
47,23
37,29
31,64
45,37
59,18
29,46
35,17
25,13
11,31
55,11
62,29
31,2
2,35
54,21
65,23
9,65
57,13
11,40
9,47
9,58
11,49
27,55
33,21
31,55
2,65
19,55
65,29
56,15
65,28
58,1
64,23
65,67
52,1
17,4
61,29
40,29
37,45
49,22
57,33
32,35
45,7
36,61
67,5
39,0
5,23
63,23
50,19
67,4
47,15
32,59
15,67
30,43
57,9
63,45
63,17
27,59
51,9
30,23
61,5
65,11
65,7
53,29
54,33
54,25
23,64
45,69
39,27
31,36
49,23
41,38
31,57
52,17
8,39
47,7
37,15
16,43
7,13
29,55
47,9
38,9
31,24
49,68
27,68
5,22
68,1
1,45
70,31
53,5
31,61
61,45
7,25
55,7
7,65
66,15
50,15
66,1
23,21
68,25
41,12
6,35
51,20
65,9
6,57
35,32
69,3
30,45
57,37
37,49
31,69
43,26
24,65
61,9
65,65
39,4
19,49
52,15
3,65
45,33
23,43
33,34
15,53
55,41
9,45
5,33
53,3
43,18
9,35
51,25
17,54
7,40
9,27
11,39
47,35
15,57
65,25
15,43
47,24
69,20
23,66
67,12
31,27
9,66
37,17
56,11
46,69
45,16
19,58
1,41
3,53
7,61
25,47
63,15
15,60
30,51
27,49
43,33
27,42
1,31
17,66
1,57
3,40
43,15
1,66
35,25
1,53
59,43
7,53
1,48
63,24
8,59
42,23
25,48
39,34
37,5
11,35
1,54
11,51
55,9
40,11
49,30
18,61
70,27
9,49
48,24
22,16
26,35
22,56
5,58
18,7
24,16
17,60
35,50
62,39
63,44
25,22
70,2
46,24
26,30
0,6
24,34
8,32
40,12
62,12
40,33
10,65
26,41
18,55
50,22
42,2
32,9
30,61
14,2
9,56
15,18
58,35
36,20
70,48
36,18
28,8
64,63
26,15
70,36
21,50
22,2
64,15
63,56
34,24
16,42
48,26
61,62
50,16
51,42
38,18
54,56
7,60
68,38
57,26
31,26
2,58
24,68
69,18
50,17
13,0
10,18
53,22
68,2
28,2
26,39
28,34
46,17
42,32
34,39
32,44
60,25
33,16
24,31
4,24
38,11
42,17
14,58
54,1
43,2
42,6
20,64
44,61
20,48
20,51
28,31
67,32
4,28
40,9
66,57
24,3
53,18
46,2
2,20
23,70
26,9
58,34
59,20
42,5
8,64
58,36
0,1
40,34
60,17
30,4
62,44
40,22
60,20
65,34
44,2
48,51
22,62
48,4
38,26
32,49
69,40
31,18
66,42
32,50
41,20
31,0
56,8
60,26
46,16
57,12
53,44
0,70
38,28
22,29
40,24
24,8
37,12
44,29
44,34
66,27
28,52
24,39
28,27
8,53
36,39
64,24
30,38
56,16
33,28
32,51
26,10
14,46
4,7
30,47
64,37
60,36
31,42
44,0
46,54
32,14
36,8
32,40
20,1
37,64
63,0
34,16
21,42
46,21
56,2
69,32
62,19
29,18
49,6
62,1
40,23
70,10
46,18
42,34
50,38
24,42
70,58
66,11
45,4
22,64
36,64
20,46
68,32
53,34
69,28
36,36
2,59
70,44
65,40
24,19
11,0
14,69
34,19
19,8
66,44
45,32
22,42
24,36
0,37
38,15
4,70
3,70
44,10
0,48
24,25
56,21
68,8
58,31
21,2
48,68
41,4
21,26
56,18
18,22
10,64
62,43
55,32
66,0
40,3
70,46
23,24
62,13
20,29
48,6
47,32
48,0
64,28
34,15
50,42
60,42
22,32
69,36
60,14
20,7
17,44
70,28
18,2
44,40
60,3
16,59
8,20
50,18
8,57
66,34
20,36
20,54
21,64
65,2
0,46
64,20
12,58
18,0
38,30
36,16
70,8
6,32
64,17
30,6
62,2
36,40
68,17
44,14
45,8
6,64
20,65
43,36
57,2
54,30
40,35
66,16
70,26
44,16
39,26
4,32
42,0
59,38
42,26
44,58
64,49
60,4
29,44
50,26
43,28
18,59
48,10
24,52
42,66
26,26
68,6
66,32
27,16
10,68
52,38
50,31
59,8
26,70
8,19
48,55
28,18
54,24
65,46
70,1
2,32
51,52
55,50
13,64
62,33
60,5
64,48
22,28
2,57
12,60
58,6
34,43
24,56
14,66
34,18
56,54
61,42
56,52
41,52
32,18
38,41
3,56
28,36
47,16
36,10
37,32
45,30
66,30
29,48
11,64
60,61
64,43
16,64
40,32
70,61
2,12
30,36
66,31
29,38
24,2
25,12
58,12
6,9
42,56
0,5
14,68
24,24
61,28
48,38
70,15
60,34
52,56
66,46
58,52
23,48
32,26
16,62
34,10
45,38
60,0
66,24
21,66
20,45
9,62
22,52
38,6
26,33
20,66
39,52
8,38
34,44
6,56
66,6
70,14
66,56
46,68
70,16
68,48
67,34
62,4
34,30
18,56
32,42
16,5
64,12
43,58
42,1
50,36
62,22
54,32
26,4
40,40
39,44
12,65
29,28
32,15
9,0
24,30
42,68
30,14
10,60
56,36
47,4
66,40
70,24
30,40
56,25
36,34
23,18
0,19
50,3
12,14
70,47
22,40
14,40
56,34
61,10
52,45
46,29
42,12
47,2
56,28
42,33
59,46
7,64
62,30
48,36
43,12
23,0
56,39
24,48
61,14
56,27
8,21
24,29
36,32
13,56
45,56
42,37
56,22
2,70
67,16
56,37
46,14
26,69
28,32
25,52
23,32
54,36
37,8
22,70
32,36
50,6
44,68
47,56
24,67
22,69
38,22
2,38
18,48
48,16
54,2
46,26
56,60
50,39
50,50
16,6
36,12
35,42
35,48
66,14
28,41
46,7
49,54
22,22
38,2
29,40
70,65
66,58
40,8
66,55
30,52
38,3
6,36
46,45
40,64
2,4
0,13
20,60
26,52
48,1
54,47
49,70
70,40
54,26
70,6
18,4
28,58
10,8
26,62
10,38
6,44
4,10
26,42
51,68
5,20
70,0
32,61
11,18
58,44
36,68
58,60
47,22
16,67
30,60
22,44
70,32
8,12
46,6
66,61
67,24
56,62
20,20
18,46
28,1
59,32
24,43
2,16
12,16
29,22
18,52
18,35
57,58
4,60
64,7
31,10
20,68
51,24
64,10
20,61
68,22
12,44
20,58
8,24
14,36
30,20
41,48
38,70
20,13
27,6
9,14
12,30
22,20
24,20
62,10
68,56
70,4
35,68
26,67
20,50
40,15
26,24
40,67
19,34
4,64
63,16
61,30
60,37
34,35
36,23
41,60
60,62
0,53
8,40
10,15
59,42
50,63
46,19
60,22
0,7
2,39
52,63
22,63
21,54
4,4
2,8
20,8
8,27
62,69
2,53
6,18
65,10
45,0
27,30
45,50
6,5
4,3
30,30
61,18
64,69
8,60
11,36
66,62
8,31
64,68
33,52
54,41
29,42
16,44
36,17
34,66
50,57
32,48
4,63
54,53
19,32
3,18
49,44
4,35
20,59
68,26
62,62
46,23
52,14
45,2
69,30
67,48
62,18
43,46
4,18
12,24
53,60
28,25
38,4
50,30
62,52
18,24
16,30
66,64
60,16
14,0
39,20
59,54
34,20
43,64
26,20
33,44
6,41
57,64
0,51
48,8
58,8
54,52
30,26
56,26
44,19
16,8
70,66
58,68
46,12
52,32
68,57
48,20
46,52
66,39
8,9
33,0
18,63
52,60
52,35
68,47
31,12
38,14
34,34
18,18
40,6
56,0
34,21
35,62
63,28
42,28
30,62
5,30
28,57
58,18
39,30
1,16
58,0
25,34
19,0
34,56
18,62
14,21
6,29
49,0
64,5
70,30
0,47
60,40
39,60
55,62
2,14
50,9
30,42
44,21
52,29
23,68
48,2
27,50
28,42
4,22
40,57
17,6
0,55
54,13
68,23
50,48
38,47
56,13
9,12
57,34
8,70
4,48
4,15
64,54
68,68
58,26
20,26
55,42
22,12
41,18
68,12
56,3
60,69
52,12
24,6
24,53
16,40
20,24
2,52
10,59
37,56
4,0
24,32
39,28
42,58
51,4
28,16
68,59
68,35
24,28
52,68
40,20
11,8
7,18
62,0
64,1
21,58
38,50
24,50
43,22
26,45
54,11
26,23
16,18
32,68
42,22
55,58
0,14
50,66
5,38
44,7
21,44
50,62
2,68
29,50
54,12
30,2
56,48
46,70
8,34
70,7
56,53
46,64
40,0
28,61
14,50
22,67
4,8
6,50
32,13
60,12
41,26
58,23
31,20
60,24
15,58
69,10
20,12
70,52
62,32
40,1
39,64
40,58
66,29
29,68
18,12
6,30
64,50
70,25
6,58
52,54
58,37
48,19
4,6
12,46
22,30
8,10
26,28
58,51
12,11
36,2
32,56
70,34
30,7
1,28
30,17
18,34
34,42
22,4
18,10
49,48
46,34
8,18
56,67
32,58
34,11
16,45
20,40
7,2
54,20
42,57
37,52
1,44
17,48
11,68
9,32
64,64
12,45
56,66
58,46
15,8
2,34
34,46
18,19
28,24
70,51
22,50
26,56
56,19
5,34
64,16
11,26
24,64
52,8
58,2
20,10
53,40
40,43
15,32
29,64
68,69
50,44
56,43
5,32
52,36
22,47
42,36
16,20
51,26
0,65
64,58
8,62
48,65
58,17
26,36
18,40
8,58
64,38
12,10
51,34
16,2
68,3
52,34
0,40
42,18
34,54
59,12
2,9
10,24
40,13
26,32
38,49
0,26
68,42
62,63
54,34
66,38
43,68
38,57
52,43
2,28
40,30
36,26
11,70
52,4
44,62
14,53
4,66
44,44
21,6
50,68
26,29
34,58
9,42
10,46
46,0
22,38
16,46
6,2
43,48
49,60
0,25
14,27
56,30
30,29
63,30
32,10
30,8
40,36
58,24
51,64
62,8
18,42
64,47
0,18
70,17
23,16
42,62
6,42
14,62
44,12
12,8
32,45
12,41
14,54
29,54
0,61
27,60
6,28
66,8
57,70
28,66
4,34
50,20
14,5
52,57
17,10
54,8
52,40
8,11
18,26
10,10
42,10
16,47
57,44
27,18
25,38
66,70
10,34
24,15
64,56
36,9
68,58
2,50
2,10
65,52
38,66
31,46
48,47
44,43
38,69
11,50
4,68
42,14
49,50
16,68
32,32
25,58
50,11
